,fuel_type,body_type,owner_type,transmission_type,manufacture,seat,owner_no,oem,price,mileage,engine_capacity,city,kilometers_log
3883,1,3,2,1,2017.0,5.0,2,1,3.5,20.51,998.0,3,11.289781913656018
3884,2,2,1,2,2018.0,7.0,1,11,54.95,14.75,2967.0,3,10.491274217438248
3885,2,2,1,2,2018.0,7.0,1,7,23.0,10.91,3198.0,3,11.156250521031495
3886,2,2,1,2,2015.0,7.0,1,10,16.0,12.55,2982.0,3,11.002099841204238
3887,1,4,1,2,2018.0,5.0,1,5,28.9,15.04,1991.0,3,10.4341158035983
3888,1,4,1,1,2016.0,5.0,1,4,7.46,17.8,1497.0,3,10.787874735397274
3889,2,2,1,1,2018.0,5.0,1,7,6.39,23.0,1498.0,3,11.447543921922854
3890,2,2,2,2,2015.0,7.0,2,10,14.49,12.55,2982.0,3,11.512925464970229
3891,1,4,2,2,2018.0,5.0,2,1,7.36,20.28,1462.0,3,11.596025034139803
3892,4,3,1,1,2022.0,5.0,1,8,7.49,26.49,1199.0,3,9.766922993079902
3893,2,2,1,1,2022.0,7.0,1,12,27.5,26.49,2198.0,3,9.852194258148577
3894,2,2,2,1,2019.0,5.0,2,13,6.93,19.87,1461.0,3,11.51869876734207
3895,1,3,1,2,2013.0,5.0,1,2,2.75,19.34,1198.0,3,11.289781913656018
3896,1,3,1,1,2019.0,5.0,1,3,4.75,20.3,1086.0,3,11.082742368949742
3897,2,2,1,2,2017.0,7.0,1,7,23.0,10.91,3198.0,3,11.002099841204238
3898,1,3,4,1,2010.0,5.0,4,3,1.5,19.81,1086.0,3,10.819778284410283
3899,1,4,1,2,2015.0,5.0,1,4,6.65,18.0,1497.0,3,11.082142548877775
3900,1,3,3,1,2011.0,5.0,3,3,2.25,17.0,1197.0,3,11.33857207782545
3901,1,2,1,2,2021.0,7.0,1,10,35.0,10.26,2694.0,3,10.46310334047155
3902,2,2,1,1,2018.0,5.0,1,1,8.5,24.3,1248.0,3,11.289781913656018
3903,1,2,1,1,2023.0,5.0,1,10,19.85,19.39,1462.0,3,9.711115659888671
3904,2,2,2,1,2019.0,7.0,2,10,31.0,14.24,2755.0,3,10.596634733096073
3905,1,4,1,1,2016.0,5.0,1,4,5.5,17.8,1497.0,3,10.829728615263452
3906,1,4,2,1,2016.0,5.0,2,8,2.85,17.57,1193.0,3,11.407564949312402
3907,1,4,2,2,2010.0,5.0,2,4,3.0,16.8,1497.0,3,11.289781913656018
3908,1,3,2,1,2011.0,5.0,2,3,1.85,16.8,1086.0,3,10.60811854103736
3909,1,3,1,1,2018.0,5.0,1,1,5.25,22.0,1197.0,3,10.596634733096073
3910,2,4,1,1,2013.0,5.0,1,1,3.75,23.4,1248.0,3,11.918390573078392
3911,1,4,1,1,2020.0,5.0,1,3,10.12,17.7,1497.0,3,10.773964685870737
3912,2,2,1,1,2020.0,5.0,1,3,13.5,17.7,1493.0,3,11.295863383971886
3913,4,3,1,1,2020.0,4.0,1,1,4.0,31.2,998.0,3,11.156250521031495
3914,2,2,1,1,2022.0,7.0,1,8,19.3,16.14,1956.0,3,9.752897193903626
3915,1,3,1,2,2017.0,5.0,1,3,5.25,18.9,1197.0,3,11.097410021008562
3916,1,3,1,1,2019.0,5.0,1,13,4.25,25.17,799.0,3,10.643041105910228
3917,1,3,1,1,2019.0,5.0,1,3,5.25,18.9,1197.0,3,10.714417768752456
3918,1,3,1,1,2013.0,5.0,1,15,3.75,16.47,1198.0,3,10.858998997563564
3919,2,2,1,2,2021.0,7.0,1,3,21.0,18.1,1493.0,3,10.596634733096073
3920,1,4,1,1,2015.0,5.0,1,4,4.1,18.0,1198.0,3,11.06663836234181
3921,4,2,1,1,2018.0,6.0,1,12,4.35,18.15,1198.0,3,11.245046019814627
3922,1,4,1,1,2016.0,5.0,1,4,6.45,17.8,1497.0,3,10.778956289890028
3923,1,2,1,2,2019.0,5.0,1,8,7.75,17.0,1198.0,3,10.645424897265505
3924,1,2,2,1,2014.0,5.0,2,13,3.75,13.24,1598.0,3,10.819778284410283
3925,1,2,2,1,2017.0,5.0,2,7,6.5,15.9,1496.0,3,10.915088464214607
3926,1,4,2,1,2010.0,5.0,2,15,2.05,15.04,1598.0,3,11.407564949312402
3927,1,4,1,2,2015.0,5.0,1,5,23.9,12.0,1991.0,3,11.184421397998193
3928,1,2,2,1,2018.0,6.0,2,12,5.29,18.15,1198.0,3,10.40701662106948
3929,1,3,1,1,2018.0,5.0,1,13,3.0,22.25,799.0,3,10.61736829948298
3930,1,4,1,2,2015.0,5.0,1,5,24.0,11.74,1796.0,3,10.933106969717286
3931,2,5,1,1,2018.0,7.0,1,10,16.78,11.74,2393.0,3,11.183226239636436
3932,1,3,1,1,2017.0,5.0,1,1,4.99,22.38,1197.0,3,11.113089483558081
3933,1,2,1,2,2021.0,5.0,1,23,32.75,14.34,1998.0,3,9.798127036878302
3934,1,4,1,1,2011.0,5.0,1,10,2.07,17.6,1496.0,3,11.513025459970562
3935,1,3,2,2,2016.0,5.0,2,1,3.9,23.1,998.0,3,11.156250521031495
3936,1,4,1,1,2015.0,5.0,1,4,6.03,17.4,1497.0,3,10.94829462264529
3937,1,4,1,2,2014.0,5.0,1,10,14.0,19.16,2494.0,3,11.695247021764184
3938,2,2,1,2,2015.0,7.0,1,5,31.5,11.3,2987.0,3,11.429543856031177
3939,2,4,1,2,2019.0,5.0,1,5,50.0,16.1,1950.0,3,10.714417768752456
3940,2,5,1,2,2019.0,8.0,1,10,17.25,11.36,2755.0,3,11.127262984158243
3941,1,2,1,2,2020.0,5.0,1,5,52.4,12.74,1991.0,3,10.491274217438248
3942,1,4,2,2,2012.0,5.0,2,6,16.0,8.45,2979.0,3,11.112447898373103
3943,1,4,1,1,2017.0,5.0,1,10,12.5,14.28,1798.0,3,10.51867319162636
3944,1,2,1,2,2021.0,6.0,1,20,19.25,16.56,1451.0,3,9.121509158269568
3945,2,3,3,1,2012.0,5.0,3,3,2.5,23.0,1396.0,3,11.512925464970229
3946,1,4,1,2,2022.0,5.0,1,4,9.35,18.3,1199.0,3,9.210340371976184
3947,4,5,1,1,2013.0,7.0,1,1,5.51,26.11,1462.0,3,11.661853961474497
3948,1,3,1,1,2022.0,5.0,1,1,5.06,20.89,1197.0,3,9.812139513076822
3949,2,2,1,2,2016.0,5.0,1,19,63.0,12.65,2993.0,3,11.021902468500418
3950,1,4,1,1,2016.0,5.0,1,4,4.22,18.0,1198.0,3,11.591117229936478
3951,1,5,1,1,2014.0,7.0,1,1,6.31,20.51,1462.0,3,11.100405529988361
3952,1,3,1,1,2017.0,5.0,1,1,5.9,21.01,1197.0,3,10.799575577092764
3953,1,3,1,2,2017.0,5.0,1,3,4.99,18.9,1197.0,3,11.404593873367448
3954,1,3,1,2,2022.0,5.0,1,1,7.85,22.56,1197.0,3,9.903487552536127
3955,2,3,2,1,2014.0,5.0,2,3,3.25,21.9,1396.0,3,11.41155697058194
3956,1,2,1,2,2017.0,5.0,1,19,36.0,12.63,1999.0,3,10.691944912900398
3957,1,4,1,2,2020.0,5.0,1,10,9.25,17.8,1496.0,3,10.165851817003619
3958,1,4,1,1,2016.0,5.0,1,1,6.45,20.73,1373.0,3,11.127262984158243
3959,1,4,1,1,2018.0,5.0,1,1,7.6,21.56,1462.0,3,11.002099841204238
3960,1,4,1,2,2020.0,5.0,1,6,42.0,16.13,1998.0,3,9.903487552536127
3961,1,4,1,1,2021.0,5.0,1,4,12.45,17.4,1497.0,3,8.987196820661973
3962,2,2,1,1,2014.0,5.0,1,13,5.0,19.01,1461.0,3,11.695247021764184
3963,4,3,1,1,2015.0,5.0,1,1,2.8,26.6,998.0,3,11.156250521031495
3964,1,4,3,1,2009.0,5.0,3,4,1.15,17.0,1497.0,3,11.407564949312402
3965,2,2,1,1,2018.0,5.0,1,7,6.0,23.0,1498.0,3,11.156250521031495
3966,2,2,1,1,2021.0,5.0,1,8,16.5,16.35,1956.0,3,11.156250521031495
3967,1,2,2,1,2021.0,5.0,2,3,8.53,18.27,998.0,3,9.578103612900335
3968,1,2,2,2,2019.0,5.0,2,8,8.61,17.0,1198.0,3,10.30383961125747
3969,1,4,2,1,2011.0,5.0,2,15,2.75,15.04,1598.0,3,11.289781913656018
3970,1,3,1,2,2014.0,5.0,1,3,4.18,18.9,1197.0,3,11.390113555698646
3971,1,3,2,1,2011.0,5.0,2,3,1.9,20.36,1197.0,3,11.325293834657378
3972,2,2,1,2,2023.0,4.0,1,12,18.5,20.36,2184.0,3,9.581903928408666
3973,1,3,1,1,2015.0,5.0,1,3,5.19,17.19,1197.0,3,10.994554782031198
3974,4,3,1,1,2015.0,5.0,1,1,3.2,26.6,998.0,3,11.156250521031495
3975,4,3,2,1,2019.0,5.0,2,1,5.01,33.54,998.0,3,11.070194531669575
3976,1,3,1,1,2022.0,5.0,1,1,7.0,22.38,1197.0,3,9.210340371976184
3977,2,2,2,1,2018.0,5.0,2,7,6.0,23.0,1498.0,3,11.002099841204238
3978,1,2,1,2,2018.0,5.0,1,8,6.75,17.0,1198.0,3,10.373491181781864
3979,1,3,1,1,2019.0,5.0,1,1,5.5,21.21,1197.0,3,9.903487552536127
3980,4,3,1,1,2016.0,5.0,1,1,3.45,33.54,998.0,3,11.082142548877775
3981,4,3,1,1,2021.0,5.0,1,1,5.41,33.54,998.0,3,10.081633737919603
3982,1,3,1,1,2023.0,5.0,1,1,4.3,24.39,998.0,3,8.837708781126704
3983,1,2,1,1,2022.0,5.0,1,3,8.6,24.39,1197.0,3,9.615805480084347
3984,1,3,1,1,2022.0,5.0,1,3,5.3,20.3,1086.0,3,9.323669057283185
3985,3,2,1,2,2023.0,5.0,1,8,14.23,20.3,0.0,3,9.740968623038354
3986,1,2,1,1,2023.0,5.0,1,17,10.7,18.2,998.0,3,8.837708781126704
3987,1,3,1,1,2010.0,5.0,1,3,1.73,20.36,1197.0,3,11.157649541945203
3988,1,2,1,1,2021.0,5.0,1,2,7.07,18.75,999.0,3,10.325416386674958
3989,1,4,1,2,2021.0,5.0,1,4,8.2,18.3,1199.0,3,10.404262840448617
3990,1,2,1,1,2021.0,5.0,1,13,8.28,20.5,999.0,3,8.887790764195326
3991,1,2,1,1,2023.0,5.0,1,1,12.55,19.89,1462.0,3,8.970432074329242
3992,2,2,2,1,2018.0,5.0,2,1,6.9,24.3,1248.0,3,11.608235644774552
3993,1,5,1,1,2022.0,7.0,1,13,6.16,20.0,999.0,3,10.812753669473318
3994,2,2,1,1,2022.0,6.0,1,8,20.99,16.14,1956.0,3,8.837708781126704
3995,1,2,1,1,2019.0,5.0,1,3,8.0,18.27,998.0,3,9.969556152505833
3996,2,2,1,2,2021.0,5.0,1,9,24.5,14.9,1956.0,3,10.599106675327851
3997,2,4,1,1,2015.0,5.0,1,7,3.15,25.83,1498.0,3,11.512925464970229
3998,2,4,1,1,2015.0,5.0,1,7,3.15,25.83,1498.0,3,11.512925464970229
3999,1,4,1,1,2015.0,5.0,1,4,6.5,17.4,1497.0,3,10.778956289890028
4000,2,2,1,2,2020.0,5.0,1,5,78.0,17.4,1950.0,3,10.275051108968611
4001,4,3,1,1,2017.0,5.0,1,1,3.1,26.6,998.0,3,11.695247021764184
4002,1,2,1,2,2019.0,5.0,1,8,8.25,17.0,1198.0,3,10.968198289528557
4003,1,4,1,1,2016.0,5.0,1,4,4.85,17.8,1198.0,3,10.968198289528557
4004,1,4,1,1,2015.0,5.0,1,4,3.5,18.0,1198.0,3,10.819778284410283
4005,1,4,1,2,2019.0,5.0,1,4,7.95,18.1,1199.0,3,10.373491181781864
4006,2,4,1,2,2020.0,5.0,1,6,40.9,20.37,1995.0,3,9.20029003612268
4007,1,3,1,1,2017.0,5.0,1,1,4.7,20.4,1197.0,3,8.837708781126704
4008,1,3,1,1,2020.0,5.0,1,3,6.25,20.7,1197.0,3,9.714986944665458
4009,2,2,1,2,2019.0,5.0,1,6,72.9,13.38,2993.0,3,10.4341158035983
4010,1,2,1,1,2022.0,5.0,1,8,7.94,20.09,1199.0,3,9.679843876180236
4011,1,3,1,1,2015.0,5.0,1,1,2.66,23.95,998.0,3,11.422781915117262
4012,1,4,1,2,2017.0,5.0,1,5,23.9,15.04,1991.0,3,10.819778284410283
4013,1,3,2,1,2017.0,5.0,2,1,2.96,24.39,998.0,3,10.762805735649291
4014,2,2,1,2,2018.0,7.0,1,10,30.9,12.9,2755.0,3,9.9281801651265
4015,2,2,1,1,2018.0,5.0,1,1,6.07,24.3,1248.0,3,11.406542204264717
4016,2,2,1,2,2018.0,5.0,1,5,40.0,17.9,2143.0,3,11.002099841204238
4017,2,2,1,2,2018.0,5.0,1,6,27.5,20.68,1995.0,3,10.4341158035983
4018,1,3,1,1,2022.0,5.0,1,10,7.4,22.35,1197.0,3,10.308952660644293
4019,2,3,1,1,2013.0,5.0,1,18,1.15,20.3,1248.0,3,11.695247021764184
4020,1,3,1,1,2010.0,5.0,1,3,1.67,19.81,1086.0,3,11.50388472031808
4021,1,2,1,2,2019.0,5.0,1,9,14.75,16.0,1368.0,3,9.998797732340453
4022,2,2,1,2,2017.0,5.0,1,6,19.95,20.68,1995.0,3,10.004237455636272
4023,2,2,1,1,2020.0,7.0,1,12,12.65,20.68,2179.0,3,10.31294468191383
4024,1,5,1,2,2023.0,7.0,1,13,8.35,18.2,999.0,3,8.837708781126704
4025,2,2,1,1,2021.0,5.0,1,3,10.95,23.7,1493.0,3,9.602382459752207
4026,1,4,1,2,2020.0,5.0,1,4,19.5,16.5,1799.0,3,9.002085433155724
4027,1,3,1,1,2012.0,5.0,1,3,3.09,18.5,1197.0,3,10.908704493604684
4028,1,3,1,1,2010.0,5.0,1,3,2.05,19.81,1086.0,3,11.506333787520834
4029,2,2,1,1,2020.0,5.0,1,9,16.99,17.1,1956.0,3,10.034515814942532
4030,1,3,2,1,2014.0,5.0,2,1,3.03,20.51,998.0,3,10.544314595896374
4031,1,3,2,1,2016.0,5.0,2,1,2.64,24.39,998.0,3,11.248321694680524
4032,1,2,1,2,2022.0,6.0,1,12,23.95,24.39,1997.0,3,8.837708781126704
4033,1,2,1,2,2021.0,5.0,1,20,15.41,14.34,1349.0,3,10.118114944081999
4034,1,2,2,2,2010.0,5.0,2,27,4.0,11.3,2360.0,3,11.407564949312402
4035,1,3,1,1,2017.0,5.0,1,1,3.08,24.39,998.0,3,11.156764674546208
4036,2,2,2,1,2019.0,7.0,2,12,10.0,16.0,2179.0,3,10.725467604939041
4037,1,2,1,2,2022.0,5.0,1,11,57.0,13.47,1984.0,3,9.680344001221918
4038,1,3,1,1,2012.0,5.0,1,3,2.4,17.0,1197.0,3,11.225243392518447
4039,1,4,1,2,2012.0,5.0,1,5,24.5,10.13,3498.0,3,9.852194258148577
4040,2,3,2,2,2014.0,5.0,2,5,12.9,20.0,2143.0,3,10.596634733096073
4041,1,4,1,2,2019.0,5.0,1,25,32.5,13.5,1999.0,3,9.903487552536127
4042,1,4,2,2,2013.0,5.0,2,4,4.4,15.6,1497.0,3,11.018629143155449
4043,2,5,1,1,2013.0,7.0,1,10,6.7,12.99,2494.0,3,11.744037185933616
4044,1,4,1,2,2018.0,5.0,1,1,8.0,19.12,1373.0,3,10.308952660644293
4045,1,5,1,1,2019.0,7.0,1,1,9.21,19.34,1462.0,3,11.25535867420079
4046,1,4,1,1,2013.0,5.0,1,1,3.1,19.1,1197.0,3,11.608235644774552
4047,1,3,1,1,2019.0,5.0,1,1,3.58,24.39,998.0,3,10.146512159443487
4048,1,3,1,2,2016.0,5.0,1,1,3.9,26.0,998.0,3,10.952909597013466
4049,2,5,1,2,2016.0,8.0,1,10,13.5,11.36,2755.0,3,11.48246625748552
4050,1,3,1,1,2017.0,5.0,1,1,3.45,20.51,998.0,3,10.856457308668775
4051,1,3,1,1,2010.0,5.0,1,3,2.08,20.36,1197.0,3,10.872845005346976
4052,2,3,1,1,2014.0,5.0,1,1,3.2,25.2,1248.0,3,10.819778284410283
4053,1,3,1,1,2012.0,5.0,1,3,2.1,20.36,1197.0,3,11.349570892302287
4054,1,2,1,1,2017.0,5.0,1,4,6.75,17.5,1199.0,3,10.645424897265505
4055,1,5,1,2,2019.0,6.0,1,1,11.0,20.27,1462.0,3,9.9765056452727
4056,2,4,2,2,2015.0,5.0,2,11,12.0,17.68,1968.0,3,10.819778284410283
4057,1,2,1,2,2020.0,5.0,1,5,52.0,12.74,1991.0,3,10.645424897265505
4058,1,3,1,1,2019.0,5.0,1,8,4.4,23.84,1199.0,3,10.87804719253426
4059,1,3,1,2,2016.0,5.0,1,1,3.85,23.1,998.0,3,11.170435156023453
4060,1,4,1,2,2019.0,5.0,1,4,7.2,18.1,1199.0,3,10.778956289890028
4061,1,3,1,1,2018.0,5.0,1,1,5.4,21.4,1197.0,3,10.933106969717286
4062,2,2,1,1,2018.0,5.0,1,1,8.25,24.3,1248.0,3,11.002099841204238
4063,1,3,1,1,2021.0,5.0,1,8,7.2,19.33,1199.0,3,10.819778284410283
4064,4,3,1,1,2016.0,5.0,1,1,2.3,26.6,998.0,3,11.695247021764184
4065,1,3,2,1,2011.0,5.0,2,1,2.0,18.5,1197.0,3,10.819778284410283
4066,4,5,1,1,2022.0,7.0,1,1,11.6,26.11,1462.0,3,10.308952660644293
4067,1,3,1,1,2023.0,5.0,1,1,7.23,22.38,1197.0,3,8.837708781126704
4068,1,3,1,2,2020.0,5.0,1,3,8.06,19.65,1197.0,3,8.965079015408355
4069,1,4,2,1,2016.0,5.0,2,4,7.0,17.8,1497.0,3,11.156250521031495
4070,1,3,1,2,2019.0,5.0,1,1,5.07,23.1,998.0,3,10.219611298619212
4071,1,5,1,1,2013.0,7.0,1,1,4.99,16.02,1373.0,3,10.613319760626345
4072,2,4,1,1,2022.0,5.0,1,3,13.0,25.0,1493.0,3,11.002099841204238
4073,1,3,1,2,2018.0,5.0,1,1,6.39,22.56,1197.0,3,10.407288561365155
4074,1,4,2,1,2009.0,5.0,2,1,1.3,15.0,1586.0,3,11.289781913656018
4075,1,3,1,1,2019.0,5.0,1,1,3.31,24.39,998.0,3,10.96697340172866
4076,1,3,1,1,2022.0,5.0,1,3,7.9,21.0,1197.0,3,9.047821442478408
4077,1,4,1,1,2011.0,5.0,1,4,3.76,17.0,1497.0,3,11.002099841204238
4078,2,4,1,2,2018.0,5.0,1,5,26.5,17.9,2143.0,3,10.596634733096073
4079,1,3,2,1,2013.0,5.0,2,1,3.1,18.6,1197.0,3,11.695247021764184
4080,2,4,1,2,2018.0,5.0,1,5,26.5,17.9,2143.0,3,10.596634733096073
4081,1,2,1,2,2011.0,5.0,1,27,5.7,11.3,2360.0,3,11.238488619268468
4082,4,5,1,1,2021.0,7.0,1,1,10.65,26.08,1462.0,3,10.46310334047155
4083,1,4,1,1,2015.0,5.0,1,4,5.7,17.4,1497.0,3,9.887408982323437
4084,1,4,2,1,2012.0,5.0,2,7,1.5,14.09,1596.0,3,11.139917866410599
4085,2,2,2,1,2018.0,5.0,2,1,6.9,24.3,1248.0,3,11.512925464970229
4086,1,4,2,2,2016.0,5.0,2,1,5.5,19.12,1373.0,3,11.156250521031495
4087,1,3,1,2,2016.0,5.0,1,1,4.19,26.0,998.0,3,10.884404301719952
4088,1,4,1,1,2017.0,5.0,1,4,5.06,17.8,1198.0,3,10.634845320859826
4089,1,3,2,1,2011.0,5.0,2,1,1.3,19.7,796.0,3,9.210340371976184
4090,1,3,2,1,2017.0,5.0,2,1,5.28,21.4,1197.0,3,10.142622556268384
4091,1,4,1,1,2014.0,5.0,1,4,6.08,17.4,1497.0,3,10.874266469694353
4092,2,5,1,1,2019.0,7.0,1,10,17.5,13.68,2393.0,3,11.002099841204238
4093,1,3,1,1,2012.0,5.0,1,1,3.0,22.0,1197.0,3,11.435428680349185
4094,2,4,1,2,2015.0,5.0,1,11,15.0,17.68,1968.0,3,10.239959789157341
4095,1,3,2,1,2011.0,5.0,2,3,1.78,20.36,1197.0,3,11.4671432723151
4096,2,2,1,1,2020.0,5.0,1,17,13.25,20.8,1493.0,3,8.837708781126704
4097,1,5,1,2,2022.0,7.0,1,10,26.0,8.0,2694.0,3,9.104979856318357
4098,2,2,1,2,2022.0,5.0,1,9,31.0,14.9,1956.0,3,10.341742483467284
4099,1,2,1,1,2022.0,5.0,1,1,9.45,17.38,1462.0,3,10.043249494911286
4100,1,3,1,1,2023.0,5.0,1,1,7.0,22.38,1197.0,3,8.837708781126704
4101,1,3,1,1,2015.0,5.0,1,3,3.99,18.9,1197.0,3,10.308952660644293
4102,1,2,2,2,2017.0,5.0,2,7,5.56,14.8,1497.0,3,11.77528972943772
4103,2,2,1,1,2016.0,7.0,1,12,8.95,16.0,1997.0,3,11.002099841204238
4105,2,3,2,1,2014.0,5.0,2,15,3.33,20.14,1498.0,3,11.27720313144916
4106,1,4,3,2,2020.0,5.0,3,4,14.0,16.5,1799.0,3,10.373491181781864
4107,1,3,1,1,2011.0,5.0,1,15,3.24,16.47,1198.0,3,10.580708582545814
4108,1,3,1,1,2013.0,5.0,1,3,3.59,18.5,1197.0,3,10.811685627012828
4109,1,4,2,2,2011.0,5.0,2,5,9.5,12.3,1796.0,3,11.156250521031495
4110,1,3,1,2,2016.0,5.0,1,1,3.48,23.95,998.0,3,10.43922040000822
4111,1,3,1,1,2021.0,5.0,1,1,5.32,20.89,1197.0,3,9.321076413570848
4112,2,2,1,2,2014.0,7.0,1,11,19.25,12.07,2967.0,3,11.127262984158243
4113,1,4,1,1,2010.0,5.0,1,4,2.28,17.0,1497.0,3,11.043641576648842
4114,1,3,1,1,2016.0,5.0,1,1,2.95,21.79,998.0,3,11.456143450871243
4115,1,3,1,1,2017.0,5.0,1,1,2.97,22.05,796.0,3,9.86780856007911
4116,1,4,1,1,2010.0,5.0,1,4,3.5,17.0,1497.0,3,11.002099841204238
4117,2,2,2,2,2017.0,5.0,2,3,10.0,17.01,1582.0,3,10.4341158035983
4118,1,3,1,1,2020.0,5.0,1,8,3.6,19.01,1199.0,3,10.308952660644293
4119,2,2,1,2,2017.0,5.0,1,11,18.5,14.16,1968.0,3,10.915088464214607
4120,1,4,1,2,2020.0,5.0,1,1,5.8,21.21,1197.0,3,11.695247021764184
4121,1,2,2,1,2017.0,5.0,2,7,6.5,15.85,1499.0,3,11.156250521031495
4122,1,2,2,2,2019.0,5.0,2,20,14.3,13.96,1451.0,3,10.596634733096073
4123,2,4,2,2,2014.0,5.0,2,3,4.15,19.08,1582.0,3,11.695247021764184
4125,1,2,1,2,2023.0,5.0,1,1,12.5,20.01,998.0,3,8.837708781126704
4126,1,2,1,2,2020.0,5.0,1,20,16.0,13.96,1451.0,3,10.308952660644293
4127,1,4,1,2,2016.0,5.0,1,4,6.61,18.0,1497.0,3,10.886763809190906
4128,1,3,2,1,2016.0,5.0,2,3,3.98,18.9,1197.0,3,10.673966076032396
4129,2,2,1,1,2014.0,7.0,1,8,3.5,14.0,2179.0,3,11.156250521031495
4130,4,3,1,1,2022.0,5.0,1,8,7.0,26.49,1199.0,3,9.703327837612294
4131,1,3,1,1,2018.0,5.0,1,3,4.57,18.9,1197.0,3,9.58293787645873
4132,1,4,1,2,2019.0,5.0,1,3,10.0,17.0,1591.0,3,10.308952660644293
4133,1,3,1,1,2012.0,5.0,1,1,2.95,18.6,1197.0,3,11.357639140542677
4134,2,2,1,2,2021.0,6.0,1,20,34.5,12.4,1996.0,3,11.156250521031495
4135,1,3,1,1,2010.0,5.0,1,1,1.96,18.9,998.0,3,11.246417627749853
4136,1,2,2,1,2021.0,5.0,2,17,9.25,16.8,1497.0,3,9.903487552536127
4137,1,2,1,1,2022.0,5.0,1,17,11.0,18.2,998.0,3,9.210340371976184
4138,2,3,1,1,2015.0,5.0,1,14,1.1,25.44,936.0,3,11.156250521031495
4139,2,3,3,1,2017.0,5.0,3,3,3.8,24.0,1186.0,3,11.289781913656018
4140,2,2,1,2,2023.0,4.0,1,12,18.75,24.0,2184.0,3,8.837708781126704
4141,1,3,1,1,2017.0,5.0,1,1,4.35,20.4,1197.0,3,10.915088464214607
4142,1,2,2,1,2021.0,5.0,2,17,9.25,16.8,1497.0,3,9.903487552536127
4144,1,3,2,2,2014.0,4.0,2,23,20.0,13.6,1598.0,3,9.998797732340453
4145,2,2,1,1,2022.0,7.0,1,12,17.75,13.6,2184.0,3,10.714417768752456
4146,1,4,1,2,2019.0,5.0,1,4,7.4,19.0,1199.0,3,10.165851817003619
4147,1,3,1,1,2018.0,5.0,1,1,3.08,22.05,796.0,3,9.970538539785737
4148,1,3,1,1,2018.0,5.0,1,1,5.09,22.38,1197.0,3,11.075474211004208
4149,1,2,1,2,2022.0,5.0,1,15,17.25,18.41,999.0,3,10.126631103850338
4150,1,3,1,1,2012.0,5.0,1,1,3.05,22.38,1197.0,3,11.205965427562909
4151,1,3,1,1,2014.0,5.0,1,1,3.49,22.0,1197.0,3,11.382304119761791
4152,2,2,1,2,2021.0,5.0,1,9,19.2,17.1,1956.0,3,10.4341158035983
4153,1,3,1,2,2021.0,5.0,1,3,9.01,20.25,998.0,3,10.13931038100741
4154,1,2,1,1,2022.0,4.0,1,12,15.75,15.2,1997.0,3,9.305650551780507
4155,1,3,1,2,2020.0,5.0,1,1,6.51,20.89,1197.0,3,10.045464431431677
4156,1,2,1,2,2021.0,5.0,1,20,19.0,20.89,1451.0,3,8.837708781126704
4157,1,3,3,1,2012.0,5.0,3,1,3.0,18.6,1197.0,3,11.289781913656018
4158,1,3,1,1,2021.0,5.0,1,3,5.3,20.3,1086.0,3,9.903487552536127
4159,2,5,1,1,2018.0,8.0,1,10,15.75,13.68,2393.0,3,11.158006121919172
4160,1,4,1,2,2016.0,5.0,1,4,7.35,18.0,1497.0,3,11.17262992884516
4161,1,3,1,2,2021.0,5.0,1,3,7.01,20.7,1197.0,3,9.210340371976184
4162,2,5,1,1,2015.0,7.0,1,1,5.5,20.77,1248.0,3,11.289781913656018
4163,4,3,2,1,2019.0,5.0,2,1,4.1,20.77,998.0,3,11.156250521031495
4164,1,4,1,1,2009.0,5.0,1,18,1.2,14.6,1368.0,3,10.308952660644293
4165,1,3,1,2,2017.0,5.0,1,4,4.9,16.5,1198.0,3,10.491274217438248
4166,1,3,3,1,2017.0,5.0,3,13,2.05,25.17,799.0,3,10.819778284410283
4167,2,2,1,1,2022.0,5.0,1,12,10.13,20.0,1497.0,3,10.315961375454851
4168,2,2,1,2,2022.0,7.0,1,12,27.0,20.0,2198.0,3,9.69836808706617
4169,1,4,1,1,2019.0,5.0,1,4,6.15,19.5,1199.0,3,10.596634733096073
4170,1,3,2,1,2016.0,5.0,2,1,4.33,21.4,1197.0,3,11.189519491717624
4171,2,2,2,1,2018.0,5.0,2,4,6.07,25.5,1498.0,3,10.844665999918062
4172,1,3,2,1,2013.0,5.0,2,4,3.1,19.4,1198.0,3,10.308952660644293
4173,1,3,1,1,2018.0,5.0,1,3,5.64,18.6,1197.0,3,11.279302192700634
4174,2,4,2,2,2016.0,5.0,2,6,15.0,21.76,1995.0,3,11.695247021764184
4175,1,5,1,1,2021.0,7.0,1,16,5.24,19.02,1198.0,3,9.260272740724393
4176,2,4,2,2,2016.0,5.0,2,6,15.0,21.76,1995.0,3,11.608235644774552
4177,1,3,2,1,2015.0,5.0,2,4,3.45,18.7,1199.0,3,11.156250521031495
4178,1,2,1,1,2017.0,5.0,1,3,6.9,15.29,1591.0,3,10.308952660644293
4179,1,3,1,1,2021.0,5.0,1,8,7.3,19.33,1199.0,3,10.819778284410283
4180,2,2,1,1,2017.0,5.0,1,7,5.4,23.0,1498.0,3,11.512925464970229
4181,1,3,1,1,2014.0,5.0,1,3,2.1,21.1,814.0,3,10.596634733096073
4182,2,2,1,1,2018.0,5.0,1,3,9.35,22.1,1396.0,3,11.211820372186306
